euSolID	SP Ontology	Variaty name	Accession number in other genebank	Original source of the accession	colSiteCountry
EA00371	SP:0000004	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000071	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000180	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000012	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000038	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000124	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00372	SP:0000173	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000127	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000128	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000004	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000071	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000180	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000012	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000038	JTD		CRAIG LEHOULLIER	unk
EA00372	SP:0000124	JTD		CRAIG LEHOULLIER	unk
EA00373	SP:0000173	KASACHSTAN GRUNE FLEISCHE		CRAIG LEHOULLIER	unk
EA00373	SP:0000127	KASACHSTAN GRUNE FLEISCHE		CRAIG LEHOULLIER	unk
EA00373	SP:0000128	KASACHSTAN GRUNE FLEISCHE		CRAIG LEHOULLIER	unk
EA00373	SP:0000004	KASACHSTAN GRUNE FLEISCHE		CRAIG LEHOULLIER	unk
EA00373	SP:0000071	KASACHSTAN GRUNE FLEISCHE		CRAIG LEHOULLIER	unk
EA00373	SP:0000180	KASACHSTAN GRUNE FLEISCHE		CRAIG LEHOULLIER	unk
EA00374	SP:0000173	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000127	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000128	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000004	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000071	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000180	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000012	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000038	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00374	SP:0000124	KASACHSTAN REISE		CRAIG LEHOULLIER	unk
EA00375	SP:0000173	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000127	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000128	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000004	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000071	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000180	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000012	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000038	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00375	SP:0000124	KATINKA CHERRY		CRAIG LEHOULLIER	unk
EA00376	SP:0000173	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000127	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000128	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000004	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000071	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000180	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000012	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000038	KIMBERLY		CRAIG LEHOULLIER	unk
EA00376	SP:0000124	KIMBERLY		CRAIG LEHOULLIER	unk
EA00377	SP:0000173	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000127	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000128	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000004	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000071	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000180	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000012	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000038	LANDRETH		CRAIG LEHOULLIER	unk
EA00377	SP:0000124	LANDRETH		CRAIG LEHOULLIER	unk
EA00378	SP:0000173	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000127	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000128	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000004	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000071	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000180	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000012	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000038	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00378	SP:0000124	LANDRETH GLOBE		CRAIG LEHOULLIER	unk
EA00379	SP:0000173	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00379	SP:0000127	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00379	SP:0000128	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00379	SP:0000004	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00379	SP:0000071	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00379	SP:0000180	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00379	SP:0000038	FARNERS MARKET, LARGE MOTTLED BICOLOR		CRAIG LEHOULLIER	unk
EA00381	SP:0000173	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000127	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000128	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000004	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000071	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000012	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000038	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00381	SP:0000124	FARMERS MARKET, LARGE SMOOTH OBLATE PINK		CRAIG LEHOULLIER	unk
EA00382	SP:0000173	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000127	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000128	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000004	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000071	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000180	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000012	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000038	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00382	SP:0000124	LARGE PINK GLOBE		CRAIG LEHOULLIER	unk
EA00383	SP:0000173	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00383	SP:0000127	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00383	SP:0000128	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00383	SP:0000004	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00383	SP:0000071	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00383	SP:0000180	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00383	SP:0000038	FARMERS MARKET, LARGE SMOOTH BICOLOR		CRAIG LEHOULLIER	unk
EA00384	SP:0000173	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000127	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000128	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000004	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000071	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000012	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000038	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00384	SP:0000124	LEO HARPER'S YELLOW		CRAIG LEHOULLIER	unk
EA00385	SP:0000173	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000127	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000128	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000004	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000071	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000180	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000012	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000038	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00385	SP:0000124	LITTLE LUCKY		CRAIG LEHOULLIER	unk
EA00386	SP:0000173	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000127	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000128	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000004	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000071	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000180	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000012	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000038	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00386	SP:0000124	LITTLE LUCKY HEART		CRAIG LEHOULLIER	unk
EA00387	SP:0000173	LOVELACE		CRAIG LEHOULLIER	unk
EA00387	SP:0000127	LOVELACE		CRAIG LEHOULLIER	unk
EA00387	SP:0000128	LOVELACE		CRAIG LEHOULLIER	unk
EA00387	SP:0000004	LOVELACE		CRAIG LEHOULLIER	unk
EA00387	SP:0000071	LOVELACE		CRAIG LEHOULLIER	unk
EA00387	SP:0000180	LOVELACE		CRAIG LEHOULLIER	unk
EA00387	SP:0000038	LOVELACE		CRAIG LEHOULLIER	unk
EA00389	SP:0000173	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000127	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000128	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000004	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000071	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000180	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000012	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000038	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00389	SP:0000124	LYUDA'S MOM'S RED UKRAINIAN		CRAIG LEHOULLIER	unk
EA00395	SP:0000173	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000127	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000128	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000004	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000071	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000012	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000038	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00395	SP:0000124	MALSCHOR ISURA		CRAIG LEHOULLIER	unk
EA00396	SP:0000173	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000127	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000128	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000004	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000071	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000012	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000038	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00396	SP:0000124	MAMA IRENE'S		CRAIG LEHOULLIER	unk
EA00397	SP:0000173	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000127	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000128	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000004	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000071	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000180	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000012	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000038	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00397	SP:0000124	MARIA DONDERO EARLY		CRAIG LEHOULLIER	unk
EA00398	SP:0000173	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000127	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000128	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000004	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000180	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000012	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000038	MARVELOSA		CRAIG LEHOULLIER	unk
EA00398	SP:0000124	MARVELOSA		CRAIG LEHOULLIER	unk
EA00399	SP:0000173	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000127	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000128	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000004	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000071	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000180	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000012	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000038	MATCHLESS		CRAIG LEHOULLIER	unk
EA00399	SP:0000124	MATCHLESS		CRAIG LEHOULLIER	unk
EA00401	SP:0000173	MAUSOHR		CRAIG LEHOULLIER	unk
EA00401	SP:0000127	MAUSOHR		CRAIG LEHOULLIER	unk
EA00401	SP:0000128	MAUSOHR		CRAIG LEHOULLIER	unk
EA00401	SP:0000004	MAUSOHR		CRAIG LEHOULLIER	unk
EA00401	SP:0000012	MAUSOHR		CRAIG LEHOULLIER	unk
EA00401	SP:0000038	MAUSOHR		CRAIG LEHOULLIER	unk
EA00401	SP:0000124	MAUSOHR		CRAIG LEHOULLIER	unk
EA00402	SP:0000173	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000127	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000128	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000004	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000071	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000180	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000012	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000038	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00402	SP:0000124	MAYO'S DELIGHT, FLEMMO		CRAIG LEHOULLIER	unk
EA00404	SP:0000173	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000127	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000128	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000004	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000071	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000180	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000038	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00404	SP:0000124	MCMULLEN ROSE		CRAIG LEHOULLIER	unk
EA00405	SP:0000173	MENNONITE		CRAIG LEHOULLIER	unk
EA00405	SP:0000127	MENNONITE		CRAIG LEHOULLIER	unk
EA00405	SP:0000128	MENNONITE		CRAIG LEHOULLIER	unk
EA00405	SP:0000004	MENNONITE		CRAIG LEHOULLIER	unk
EA00405	SP:0000180	MENNONITE		CRAIG LEHOULLIER	unk
EA00405	SP:0000124	MENNONITE		CRAIG LEHOULLIER	unk
EA00407	SP:0000173	MEXICO (LG. PINK)		CRAIG LEHOULLIER	unk
EA00407	SP:0000127	MEXICO (LG. PINK)		CRAIG LEHOULLIER	unk
EA00407	SP:0000128	MEXICO (LG. PINK)		CRAIG LEHOULLIER	unk
EA00407	SP:0000004	MEXICO (LG. PINK)		CRAIG LEHOULLIER	unk
EA00407	SP:0000180	MEXICO (LG. PINK)		CRAIG LEHOULLIER	unk
EA00409	SP:0000173	MICADO		CRAIG LEHOULLIER	unk
EA00409	SP:0000127	MICADO		CRAIG LEHOULLIER	unk
EA00409	SP:0000128	MICADO		CRAIG LEHOULLIER	unk
EA00409	SP:0000071	MICADO		CRAIG LEHOULLIER	unk
EA00409	SP:0000124	MICADO		CRAIG LEHOULLIER	unk
EA00410	SP:0000173	MIDDLE TENNESSEE LOW ACID		CRAIG LEHOULLIER	unk
EA00410	SP:0000127	MIDDLE TENNESSEE LOW ACID		CRAIG LEHOULLIER	unk
EA00410	SP:0000128	MIDDLE TENNESSEE LOW ACID		CRAIG LEHOULLIER	unk
EA00410	SP:0000180	MIDDLE TENNESSEE LOW ACID		CRAIG LEHOULLIER	unk
EA00412	SP:0000173	MISS KENNEDY		CRAIG LEHOULLIER	unk
EA00412	SP:0000127	MISS KENNEDY		CRAIG LEHOULLIER	unk
EA00412	SP:0000128	MISS KENNEDY		CRAIG LEHOULLIER	unk
EA00412	SP:0000004	MISS KENNEDY		CRAIG LEHOULLIER	unk
EA00412	SP:0000012	MISS KENNEDY		CRAIG LEHOULLIER	unk
EA00412	SP:0000124	MISS KENNEDY		CRAIG LEHOULLIER	unk
EA00413	SP:0000173	MONARCH		CRAIG LEHOULLIER	unk
EA00413	SP:0000127	MONARCH		CRAIG LEHOULLIER	unk
EA00413	SP:0000128	MONARCH		CRAIG LEHOULLIER	unk
EA00413	SP:0000004	MONARCH		CRAIG LEHOULLIER	unk
EA00413	SP:0000124	MONARCH		CRAIG LEHOULLIER	unk
EA00414	SP:0000173	MORTGAGE LIFTER, HALLADAY STRAIN		CRAIG LEHOULLIER	unk
EA00414	SP:0000127	MORTGAGE LIFTER, HALLADAY STRAIN		CRAIG LEHOULLIER	unk
EA00414	SP:0000128	MORTGAGE LIFTER, HALLADAY STRAIN		CRAIG LEHOULLIER	unk
EA00414	SP:0000071	MORTGAGE LIFTER, HALLADAY STRAIN		CRAIG LEHOULLIER	unk
EA00414	SP:0000012	MORTGAGE LIFTER, HALLADAY STRAIN		CRAIG LEHOULLIER	unk
EA00414	SP:0000124	MORTGAGE LIFTER, HALLADAY STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000173	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000127	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000128	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000004	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000071	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000012	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00415	SP:0000124	MORTGAGE LIFTER, MULLENS STRAIN		CRAIG LEHOULLIER	unk
EA00420	SP:0000173	MRS. RYAN		CRAIG LEHOULLIER	unk
EA00420	SP:0000127	MRS. RYAN		CRAIG LEHOULLIER	unk
EA00420	SP:0000128	MRS. RYAN		CRAIG LEHOULLIER	unk
EA00420	SP:0000071	MRS. RYAN		CRAIG LEHOULLIER	unk
EA00420	SP:0000012	MRS. RYAN		CRAIG LEHOULLIER	unk
EA00420	SP:0000124	MRS. RYAN		CRAIG LEHOULLIER	unk
EA00421	SP:0000173	MUCHAMIEL		CRAIG LEHOULLIER	unk
EA00421	SP:0000127	MUCHAMIEL		CRAIG LEHOULLIER	unk
EA00421	SP:0000128	MUCHAMIEL		CRAIG LEHOULLIER	unk
EA00421	SP:0000004	MUCHAMIEL		CRAIG LEHOULLIER	unk
EA00421	SP:0000071	MUCHAMIEL		CRAIG LEHOULLIER	unk
EA00421	SP:0000180	MUCHAMIEL		CRAIG LEHOULLIER	unk
EA00422	SP:0000173	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00422	SP:0000127	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00422	SP:0000128	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00422	SP:0000071	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00422	SP:0000180	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00422	SP:0000012	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00422	SP:0000124	MYSTERY GIRL		CRAIG LEHOULLIER	unk
EA00423	SP:0000173	NEW BIG DWARF		CRAIG LEHOULLIER	unk
EA00423	SP:0000127	NEW BIG DWARF		CRAIG LEHOULLIER	unk
EA00423	SP:0000012	NEW BIG DWARF		CRAIG LEHOULLIER	unk
EA00423	SP:0000038	NEW BIG DWARF		CRAIG LEHOULLIER	unk
EA00423	SP:0000124	NEW BIG DWARF		CRAIG LEHOULLIER	unk
EA00425	SP:0000173	NEW SMOOTH PONDEROSA		CRAIG LEHOULLIER	unk
EA00425	SP:0000127	NEW SMOOTH PONDEROSA		CRAIG LEHOULLIER	unk
EA00425	SP:0000128	NEW SMOOTH PONDEROSA		CRAIG LEHOULLIER	unk
EA00425	SP:0000180	NEW SMOOTH PONDEROSA		CRAIG LEHOULLIER	unk
EA00425	SP:0000012	NEW SMOOTH PONDEROSA		CRAIG LEHOULLIER	unk
EA00425	SP:0000038	NEW SMOOTH PONDEROSA		CRAIG LEHOULLIER	unk
EA00429	SP:0000173	OLD VIRGINIA		CRAIG LEHOULLIER	unk
EA00429	SP:0000127	OLD VIRGINIA		CRAIG LEHOULLIER	unk
EA00429	SP:0000128	OLD VIRGINIA		CRAIG LEHOULLIER	unk
EA00429	SP:0000012	OLD VIRGINIA		CRAIG LEHOULLIER	unk
EA00429	SP:0000038	OLD VIRGINIA		CRAIG LEHOULLIER	unk
EA00429	SP:0000124	OLD VIRGINIA		CRAIG LEHOULLIER	unk
EA00433	SP:0000173	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00433	SP:0000127	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00433	SP:0000128	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00433	SP:0000071	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00433	SP:0000180	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00433	SP:0000012	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00433	SP:0000124	ORANGE CHATHAM		CRAIG LEHOULLIER	unk
EA00436	SP:0000173	OZARK CHERRY		CRAIG LEHOULLIER	unk
EA00436	SP:0000127	OZARK CHERRY		CRAIG LEHOULLIER	unk
EA00436	SP:0000128	OZARK CHERRY		CRAIG LEHOULLIER	unk
EA00436	SP:0000071	OZARK CHERRY		CRAIG LEHOULLIER	unk
EA00436	SP:0000180	OZARK CHERRY		CRAIG LEHOULLIER	unk
EA00436	SP:0000124	OZARK CHERRY		CRAIG LEHOULLIER	unk
EA00438	SP:0000173	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00438	SP:0000127	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00438	SP:0000128	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00438	SP:0000071	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00438	SP:0000012	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00438	SP:0000038	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00438	SP:0000124	PAGE GERMAN		CRAIG LEHOULLIER	unk
EA00441	SP:0000173	PENNY		CRAIG LEHOULLIER	unk
EA00441	SP:0000127	PENNY		CRAIG LEHOULLIER	unk
EA00441	SP:0000128	PENNY		CRAIG LEHOULLIER	unk
EA00441	SP:0000071	PENNY		CRAIG LEHOULLIER	unk
EA00441	SP:0000012	PENNY		CRAIG LEHOULLIER	unk
EA00441	SP:0000038	PENNY		CRAIG LEHOULLIER	unk
EA00441	SP:0000124	PENNY		CRAIG LEHOULLIER	unk
EA00443	SP:0000173	PIKE COUNTRY HEIRLOOM		CRAIG LEHOULLIER	unk
EA00443	SP:0000127	PIKE COUNTRY HEIRLOOM		CRAIG LEHOULLIER	unk
EA00443	SP:0000128	PIKE COUNTRY HEIRLOOM		CRAIG LEHOULLIER	unk
EA00443	SP:0000071	PIKE COUNTRY HEIRLOOM		CRAIG LEHOULLIER	unk
EA00448	SP:0000173	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000127	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000128	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000071	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000180	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000012	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000038	PONDEROSA		CRAIG LEHOULLIER	unk
EA00448	SP:0000124	PONDEROSA		CRAIG LEHOULLIER	unk
EA00449	SP:0000173	POTATO LEAF TYPE		CRAIG LEHOULLIER	unk
EA00449	SP:0000127	POTATO LEAF TYPE		CRAIG LEHOULLIER	unk
EA00449	SP:0000071	POTATO LEAF TYPE		CRAIG LEHOULLIER	unk
EA00449	SP:0000038	POTATO LEAF TYPE		CRAIG LEHOULLIER	unk
EA00449	SP:0000124	POTATO LEAF TYPE		CRAIG LEHOULLIER	unk
EA00450	SP:0000173	PURPLE RUSSIAN		CRAIG LEHOULLIER	unk
EA00450	SP:0000127	PURPLE RUSSIAN		CRAIG LEHOULLIER	unk
